customer_id,external_customer_id
83474352,5426302156848
83498598,3619129327664
83531377,3050471292976
83536253,3163044118576
83547672,5395628294192
83556878,5120326893616
83566804,5431522820144
83568795,5645350600752
83569828,5447185629232
83573574,5072307028016
83583890,5645745160240
83608976,5646194507824
83636538,1433105563715
83658094,5327191998512
83670392,5648349659184
83672504,5648042328112
83682635,5445976195120
83692286,3391183061040
83728205,5542261751856
83753736,5649117904944
83759735,5578166403120
83763039,5323601182768
83781551,5610602102832
83793141,5549144277040
83793592,5623389945904
83805100,5399503044656
83813113,3723015880752
83816906,5650728583216
83846009,5236536377392
83852028,5407843352624
83861795,5340712828976
83865864,5591254925360
83866240,5651526484016
83905529,5271867293744
83921096,5416282849328
83922405,5226111762480
83929255,5430555115568
83975548,5620046430256
83985031,5346859352112
83996784,5653620981808
84036094,5654385393712
84040298,5654456959024
84043797,5025110523952
84047680,5429295185968
84053673,5498858209328
84056999,5324636848176
84068160,5278716133424
84074583,5628451029040
84074827,5651870679088
84089743,5407356485680
84093306,5655369154608
84094271,5561608994864
84095937,5628794077232
84101399,5610835968048
84123866,5550459420720
84175459,5656933892144
84181865,3090243059760
84184736,5476499030064
84191388,3731039715376
84207215,5657320259632
84247256,5226442588208
84254470,5657973063728
84298878,5290112811056
84299130,1174985998403
84329791,5224171405360
84355994,5066568564784
84360456,5560525258800
84367207,5442781642800
84391900,5463455662128
84399541,5611542609968
84408352,5633502576688
84415809,5435268235312
84418851,5093516279856
84471630,5563752251440
84487927,5661382410288
84491108,5340361850928
84506284,3642195542064
84511960,5441195016240
84516178,5561052561456
84529855,5662378557488
84534421,5649138090032
84540599,5644719194160
84578676,5570095972400
84578852,5130364715056
84591367,5280387530800
84593179,5486433566768
84595683,5530860224560
84601988,5183452086320
84609897,5329619681328
84617340,5207614914608
84618037,5273622249520
84623412,5245874077744
84642099,5665542570032
84657127,5601325154352
84659258,5430662725680
84666959,5650829934640
84670128,5461837316144
84671375,5308985540656
84679295,5581728284720
84696004,5666516500528
84698515,5231231434800
84719423,2917659967536
84721243,3256511823920
84722278,5249529937968
84725050,5597222731824
84728648,5429797322800
84730686,5667148595248
84733602,5257867264048
84735513,5592981766192
84752559,5543758659632
84768849,3493137121328
84780097,5667830825008
84788300,5319820017712
84823042,5668543692848
84827552,5261812924464
84827654,5668591173680
84851881,5668921704496
84857282,5504225083440
84886062,5669628182576
84890159,5582680621104
84924515,5396533575728
84933639,5210995687472
84941256,2810060832816
84944784,5650184208432
84955068,5610886299696
84959268,5263301345328
84976941,5588775993392
84980997,3656560246832
84982248,5671540916272
84985494,2798792474672
84987429,5620099022896
84990952,5530877100080
84996297,5228347490352
85017824,5672260272176
85020756,3417731104816
85028561,5511438139440
85033862,3602568806448
85038648,5142139797552
85060567,3286760423472
85070132,5359379251248
85072207,5657861849136
85090799,5181079289904
85106601,5674612916272
85124877,5672273477680
85146780,5580455673904
85148523,5644336594992
85152846,5545898475568
85195142,5498881572912
85210480,5577976938544
85213568,5676449890352
85220981,5320420065328
85243396,5662045405232
85252594,2979408478256
85255911,5611579506736
85278951,5610709844016
85279779,5486993408048
85288841,5202839470128
85298329,5608670134320
85309089,5627161346096
85312550,5183144132656
85319797,5494757752880
85363456,5376084869168
85376371,5679879520304
85380507,5675642060848
85391971,5680327950384
85396501,5634664726576
85404320,5680536846384
85430607,5276263383088
85435893,5627496759344
85447190,5435649163312
85461151,5682016616496
85464739,5440252379184
85468140,5682078253104
85470312,5408371408944
85479701,5126318915632
85542860,5145573490736
85545138,5683390349360
85556593,5037924876336
85566809,5182518624304
85571563,5684115144752
85590267,5684457930800
85608595,5684860485680
85626080,3097562480688
85631328,5249889042480
85633349,5571342204976
85656113,5685665660976
85670823,5668519084080
85672332,5686006251568
85674268,3728714530864
85676876,5678462304304
85685244,5137087889456
85690130,5119860047920
85694835,5575010582576
85707893,5435316043824
85711894,5677531004976
85729316,5687161421872
85744549,5537703526448
85744632,3307269128240
85755611,5427500318768
85757017,5687664115760
85802991,5121745879088
85812538,5248628817968
85813966,5659034812464
85829004,5666973614128
85829674,5561078841392
85832452,3687225196592
85840709,5689198542896
85854143,5657699319856
85870609,5689731776560
85877659,3216335667248
85887109,5186725052464
85931526,5650347655216
85939623,5690856964144
85962258,5148742582320
85985086,5656660410416
85991197,5530879721520
86006108,3659913494576
86046379,5692773761072
86073960,5693086400560
86084627,5615364210736
86119685,5676080463920
86138312,3243386961968
86186281,5346813378608
86200063,5676050415664
86229094,5695419711536
86241571,5097958768688
86247747,5695843500080
86251784,5657089081392
86258052,5693895278640
86303823,5678096252976
86316622,5587986710576
86331681,5627712536624
86349014,5265768972336
86369961,5652229914672
86383709,3321622790192
86388222,3705206505520
86388360,5661083435056
86405114,5705557016624
86413128,5705680388144
86418880,5184516915248
86428973,5587875266608
86450327,5706488447024
86470451,5691060813872
86472543,1455614165059
86475958,5579048779824
86477300,5678470529072
86478915,5708099584048
86484447,5112903827504
86523779,5708915802160
86528218,5709067943984
86535854,5709211435056
86542987,3586262728752
86574434,5485311787056
86574508,5424654450736
86581963,5638260654128
86587171,5647115124784
86596864,5710333902896
86612808,5320620834864
86648017,5583074885680
86652487,5428361166896
86780194,5488065183792
86804322,5628856762416
86825728,3489592836144
86828001,5589130772528
86851903,5631862636592
86855275,5435556986928
86862744,5655017619504
86867496,5713550508080
86885831,5572582965296
86913658,2155329323075
86916544,5705122349104
86923286,5498126729264
86941130,3462529777712
86965148,2129338761283
86965960,5620235927600
86977774,5566284431408
86978819,5461408481328
86980801,5360354230320
87016672,5717261254704
87054314,5498307379248
87066884,5718113583152
87081013,5718611230768
87081986,5718637084720
87084974,5423690743856
87085817,5679056388144
87087337,5718817734704
87101968,5668301373488
87106525,5665398456368
87110870,5719377575984
87111170,5719372300336
87118637,5719532699696
87138046,5719984570416
87142515,5627172159536
87143536,5654306816048
87151571,5720197791792
87165437,5587521699888
87166745,5720430870576
87172435,5593079447600
87182089,5523849740336
87195333,5210237272112
87204718,3150517534768
87211278,5427925712944
87215319,5625192841264
87221032,5721500254256
87225777,5231181234224
87231814,5659018985520
87244169,5432866701360
87247554,5359576252464
87247772,5672899903536
87261290,2256200499267
87262257,5670750224432
87265179,5510176210992
87273062,5105839112240
87288756,5631155273776
87303751,5627048656944
87303948,5596313747504
87306749,5545235021872
87309564,5723350007856
87334128,5664623329328
87335848,5723725398064
87343013,5723862007856
87347764,5477850382384
87376337,5681899667504
87395753,5724691660848
87432132,5675228856368
87437518,5099232460848
87437961,5725452075056
87439973,5518318534704
87459272,5725719822384
87486544,3142815973424
87488216,5725359407152
87492529,5348630560816
87500378,5726511759408
87521770,2827316330544
87534349,5719432658992
87535176,5657522241584
87539660,5727267258416
87540598,3514859978800
87541857,5478636355632
87543183,5487357886512
87559601,5296359243824
87610809,5677117800496
87620946,5730804006960
87673309,3185864278064
87676379,5732248289328
87687312,5580812714032
87700689,5733839110192
87704343,5565689167920
87704713,5286845153328
87719753,3540132036656
87753995,5487929753648
87794714,5688451596336
87803023,5660098658352
87825681,5720460951600
87826780,5268626178096
87831668,5396812300336
87832899,3328048070704
87836294,3674528743472
87842896,5737743614000
87858213,5240334712880
87858877,5683313049648
87880955,5719964352560
87882071,5738547216432
87882164,5738533355568
87895829,5493246001200
87934410,5739646517296
87939568,5739736006704
87947260,3554958180400
87963916,5579249713200
87964868,5135186296880
87972197,5740395167792
87984177,3416001970224
87990407,5447664828464
87993272,5670879559728
88001204,5740995477552
88007512,5741110067248
88016003,5724903604272
88018289,5741332037680
88041542,5655916380208
88045047,3403510612016
88052471,5193475915824
88054528,5742065385520
88055528,5742081933360
88058874,5648492822576
88064681,5739104534576
88067557,5587690520624
88076356,5742425407536
88078880,3419352924208
88112017,5654536224816
88122587,5743111634992
88124610,5675001643056
88125109,5743141388336
88127731,5743031681072
88129259,3335126319152
88129307,5507797975088
88138933,5684773060656
88140608,5626949402672
88156675,5211406073904
88192435,5745018470448
88196646,5682673221680
88197319,5745246699568
88197399,5600529842224
88202493,5690080821296
88207936,5578602577968
88227631,5690735394864
88230774,5720059871280
88233700,3497822453808
88235019,5664590626864
88236755,5226899177520
88236773,5576129413168
88255512,2916003020848
88258586,5210549485616
